Collection,Organisation type,Organisation code,Organisation name,PHE Centre,STP,Year,Month,Metric,Figure,Data signed off,Data changed since last publication?
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2020,11,No information,0,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2020,11,Total cases,9,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2020,11,Unknown 3 months,0,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2020,12,Community-onset,7,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2020,12,"Community-onset, community associated",5,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2020,12,"Community-onset, healthcare associated",2,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2020,12,Hospital-onset,3,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2020,12,"Hospital-onset, healthcare associated",3,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2020,12,No information,0,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2020,12,Total cases,10,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2020,12,Unknown 3 months,0,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,1,Community-onset,8,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,1,"Community-onset, community associated",7,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,1,"Community-onset, healthcare associated",1,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,1,Hospital-onset,1,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,1,"Hospital-onset, healthcare associated",1,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,1,No information,0,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,1,Total cases,9,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,1,Unknown 3 months,0,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,2,Community-onset,14,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,2,"Community-onset, community associated",11,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,2,"Community-onset, healthcare associated",3,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,2,Hospital-onset,0,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,2,"Hospital-onset, healthcare associated",0,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,2,No information,0,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,2,Total cases,14,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,2,Unknown 3 months,0,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,3,Community-onset,5,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,3,"Community-onset, community associated",5,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,3,"Community-onset, healthcare associated",0,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,3,Hospital-onset,3,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,3,"Hospital-onset, healthcare associated",3,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,3,No information,0,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,3,Total cases,8,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,3,Unknown 3 months,0,N/A,No
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,4,Community-onset,7,N/A,N/A
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,4,"Community-onset, community associated",6,N/A,N/A
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,4,"Community-onset, healthcare associated",1,N/A,N/A
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,4,Hospital-onset,0,N/A,N/A
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,4,"Hospital-onset, healthcare associated",0,N/A,N/A
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,4,No information,0,N/A,N/A
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,4,Total cases,7,N/A,N/A
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale",2021,4,Unknown 3 months,0,N/A,N/A
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,4,Community-onset,10,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,4,"Community-onset, community associated",10,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,4,"Community-onset, healthcare associated",0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,4,Hospital-onset,3,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,4,"Hospital-onset, healthcare associated",3,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,4,No information,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,4,Total cases,13,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,4,Unknown 3 months,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,5,Community-onset,4,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,5,"Community-onset, community associated",4,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,5,"Community-onset, healthcare associated",0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,5,Hospital-onset,1,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,5,"Hospital-onset, healthcare associated",1,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,5,No information,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,5,Total cases,5,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,5,Unknown 3 months,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,6,Community-onset,9,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,6,"Community-onset, community associated",6,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,6,"Community-onset, healthcare associated",3,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,6,Hospital-onset,4,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,6,"Hospital-onset, healthcare associated",4,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,6,No information,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,6,Total cases,13,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,6,Unknown 3 months,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,7,Community-onset,7,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,7,"Community-onset, community associated",6,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,7,"Community-onset, healthcare associated",1,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,7,Hospital-onset,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,7,"Hospital-onset, healthcare associated",0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,7,No information,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,7,Total cases,7,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,7,Unknown 3 months,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,8,Community-onset,12,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,8,"Community-onset, community associated",10,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,8,"Community-onset, healthcare associated",2,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,8,Hospital-onset,2,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,8,"Hospital-onset, healthcare associated",2,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,8,No information,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,8,Total cases,14,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,8,Unknown 3 months,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,9,Community-onset,10,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,9,"Community-onset, community associated",6,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,9,"Community-onset, healthcare associated",4,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,9,Hospital-onset,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,9,"Hospital-onset, healthcare associated",0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,9,No information,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,9,Total cases,10,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,9,Unknown 3 months,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,10,Community-onset,17,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,10,"Community-onset, community associated",16,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,10,"Community-onset, healthcare associated",1,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,10,Hospital-onset,2,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,10,"Hospital-onset, healthcare associated",2,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,10,No information,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,10,Total cases,19,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,10,Unknown 3 months,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,11,Community-onset,6,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,11,"Community-onset, community associated",6,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,11,"Community-onset, healthcare associated",0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,11,Hospital-onset,5,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,11,"Hospital-onset, healthcare associated",5,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,11,No information,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,11,Total cases,11,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,11,Unknown 3 months,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,12,Community-onset,11,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,12,"Community-onset, community associated",8,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,12,"Community-onset, healthcare associated",3,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,12,Hospital-onset,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,12,"Hospital-onset, healthcare associated",0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,12,No information,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,12,Total cases,11,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2020,12,Unknown 3 months,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,1,Community-onset,9,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,1,"Community-onset, community associated",9,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,1,"Community-onset, healthcare associated",0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,1,Hospital-onset,3,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,1,"Hospital-onset, healthcare associated",3,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,1,No information,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,1,Total cases,12,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,1,Unknown 3 months,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,2,Community-onset,11,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,2,"Community-onset, community associated",9,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,2,"Community-onset, healthcare associated",2,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,2,Hospital-onset,2,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,2,"Hospital-onset, healthcare associated",2,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,2,No information,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,2,Total cases,13,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,2,Unknown 3 months,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,3,Community-onset,11,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,3,"Community-onset, community associated",9,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,3,"Community-onset, healthcare associated",2,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,3,Hospital-onset,1,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,3,"Hospital-onset, healthcare associated",1,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,3,No information,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,3,Total cases,12,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,3,Unknown 3 months,0,N/A,No
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,4,Community-onset,11,N/A,N/A
E. coli,CCG,10J, North Hampshire,South East,Hampshire and the Isle of Wight,2021,4,"Community-onset, community associated",8,N/A,N/A
