Collection,Organisation type,Organisation code,Organisation name,PHE Centre,STP,Year,Month,Metric,Figure,Data signed off,Data changed since last publication?
E. coli,CCG,14Y, Buckinghamshire,South East,"Buckinghamshire, Oxfordshire and Berkshire West STP",2019,7,Total cases,38,N/A,N/A
E. coli,CCG,15A, Berkshire West,South East,"Buckinghamshire, Oxfordshire and Berkshire West STP",2019,7,Total cases,27,N/A,N/A
E. coli,CCG,15C," Bristol, North Somerset and South Gloucestershire",South West,"Bristol, North Somerset and South Gloucestershire STP",2019,7,Total cases,68,N/A,N/A
E. coli,CCG,15E, Birmingham and Solihull,West Midlands,Birmingham and Solihull STP,2019,7,Total cases,82,N/A,N/A
E. coli,CCG,15F, Leeds,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2019,7,Total cases,54,N/A,N/A
E. coli,CCG,15M, Derby and Derbyshire,East Midlands,Joined Up Care Derbyshire STP,2019,7,Total cases,72,N/A,N/A
E. coli,CCG,15N, Devon,South West,Devon STP,2019,7,Total cases,92,N/A,N/A
E. coli,CCG,16C, Tees Valley,North East,Cumbria and North East STP,2019,7,Total cases,73,N/A,N/A
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,2019,7,Total cases,50,N/A,N/A
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),2019,7,Total cases,65,N/A,N/A
E. coli,CCG,27D, Cheshire,North West,Cheshire and Merseyside STP,2019,7,Total cases,65,N/A,N/A
E. coli,CCG,36J, Bradford District and Craven,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2019,7,Total cases,47,N/A,N/A
E. coli,CCG,36L, South West London,London,South West London Health & Care Partnership (STP),2019,7,Total cases,85,N/A,N/A
E. coli,CCG,42D, North Yorkshire,Yorkshire and Humber,"Humber, Coast and Vale STP",2019,7,Total cases,28,N/A,N/A
E. coli,CCG,52R, Nottingham and Nottinghamshire,East Midlands,Nottingham and Nottinghamshire Health and Care STP,2019,7,Total cases,74,N/A,N/A
E. coli,CCG,70F, West Sussex,South East,Sussex Health and Care Partnership STP,2019,7,Total cases,49,N/A,N/A
E. coli,CCG,71E, Lincolnshire,East Midlands,Lincolnshire STP,2019,7,Total cases,61,N/A,N/A
E. coli,CCG,72Q, South East London,London,Our Healthier South East London STP,2019,7,Total cases,111,N/A,N/A
E. coli,CCG,78H, Northamptonshire,East Midlands,Northamptonshire STP,2019,7,Total cases,44,N/A,N/A
E. coli,CCG,84H, County Durham,North East,Cumbria and North East STP,2019,7,Total cases,37,N/A,N/A
E. coli,CCG,91Q, Kent and Medway,South East,Kent and Medway STP,2019,7,Total cases,135,N/A,N/A
E. coli,CCG,92A, Surrey Heartlands,South East,Surrey Heartlands Health & Care Partnership (STP),2019,7,Total cases,87,N/A,N/A
E. coli,CCG,92G," Bath and North East Somerset, Swindon and Wiltshire",South West,"Bath and North East Somerset, Swindon and Wiltshire STP",2019,7,Total cases,55,N/A,N/A
E. coli,CCG,93C, North Central London,London,North London Partners in Health & Care (STP),2019,7,Total cases,84,N/A,N/A
E. coli,CCG,97R, East Sussex,South East,Sussex Health and Care Partnership STP,2019,7,Total cases,46,N/A,N/A
E. coli,CCG,99A, Liverpool,North West,Cheshire and Merseyside STP,2019,7,Total cases,39,N/A,N/A
E. coli,CCG,99C, North Tyneside,North East,Cumbria and North East STP,2019,7,Total cases,15,N/A,N/A
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex STP,2019,7,Total cases,19,N/A,N/A
E. coli,CCG,99F, Castle Point and Rochford,East of England,Mid and South Essex STP,2019,7,Total cases,5,N/A,N/A
E. coli,CCG,99G, Southend,East of England,Mid and South Essex STP,2019,7,Total cases,17,N/A,N/A
E. coli,CCG,A3A8R, North East London,London,East London Health & Care Partnership (STP),2019,7,Total cases,118,N/A,N/A
E. coli,CCG,B2M3M, Coventry and Warwickshire,West Midlands,Coventry and Warwickshire STP,2019,7,Total cases,61,N/A,N/A
E. coli,CCG,D2P2L, Black Country and West Birmingham,West Midlands,The Black Country and West Birmingham STP,2019,7,Total cases,69,N/A,N/A
E. coli,CCG,D4U1Y, Frimley,South East,Frimley Health & Care (STP),2019,7,Total cases,57,N/A,N/A
E. coli,CCG,D9Y0V," Hampshire, Southampton and Isle of Wight",South East,Hampshire and the Isle of Wight STP,2019,7,Total cases,87,N/A,N/A
E. coli,CCG,M1J4Y," Bedfordshire, Luton and Milton Keynes",East of England,"Bedfordshire, Luton and Milton Keynes STP",2019,7,Total cases,50,N/A,N/A
E. coli,CCG,M2L0M," Shropshire, Telford and Wrekin",West Midlands,Shropshire and Telford and Wrekin STP,2019,7,Total cases,35,N/A,N/A
E. coli,NHS acute trust,R0A, Manchester University,North West,Greater Manchester Health & Social Care Partnership,2019,7,Total cases,46,N/A,N/A
E. coli,NHS acute trust,R0B, South Tyneside & Sunderland,North East,Cumbria and North East STP,2019,7,Total cases,40,N/A,N/A
E. coli,NHS acute trust,R0D, University Hospitals Dorset,South West,Dorset STP,2019,7,Total cases,55,N/A,N/A
E. coli,NHS acute trust,R1F, Isle of Wight,South East,Hampshire and the Isle of Wight STP,2019,7,Total cases,15,N/A,N/A
E. coli,NHS acute trust,R1H, Barts Health,London,East London Health & Care Partnership (STP),2019,7,Total cases,60,N/A,N/A
E. coli,NHS acute trust,R1K, London North West University Healthcare,London,North West London Health & Care Partnership (STP),2019,7,Total cases,53,N/A,N/A
E. coli,NHS acute trust,RA2, Royal Surrey County Hospital,South East,Surrey Heartlands Health & Care Partnership (STP),2019,7,Total cases,21,N/A,N/A
E. coli,NHS acute trust,RA4, Yeovil District Hospital,South West,Somerset STP,2019,7,Total cases,19,N/A,N/A
E. coli,NHS acute trust,RA7, University Hospitals Bristol and Weston NHS Foundation Trust,South West,"Bristol, North Somerset and South Gloucestershire STP",2019,7,Total cases,47,N/A,N/A
E. coli,NHS acute trust,RA9, Torbay and South Devon,South West,Devon STP,2019,7,Total cases,20,N/A,N/A
E. coli,NHS acute trust,RAE, Bradford Teaching Hospitals,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2019,7,Total cases,30,N/A,N/A
E. coli,NHS acute trust,RAJ, Mid and South Essex NHS Foundation,East of England,Mid and South Essex STP,2019,7,Total cases,70,N/A,N/A
E. coli,NHS acute trust,RAL, Royal Free London,London,North London Partners in Health & Care (STP),2019,7,Total cases,50,N/A,N/A
E. coli,NHS acute trust,RAN, Royal National Orthopaedic Hospital,London,North West London Health & Care Partnership (STP),2019,7,Total cases,2,N/A,N/A
E. coli,NHS acute trust,RAP, North Middlesex University Hospital,London,North London Partners in Health & Care (STP),2019,7,Total cases,17,N/A,N/A
E. coli,NHS acute trust,RAS, The Hillingdon Hospitals,London,North West London Health & Care Partnership (STP),2019,7,Total cases,17,N/A,N/A
E. coli,NHS acute trust,RAX, Kingston Hospital,London,South West London Health & Care Partnership (STP),2019,7,Total cases,19,N/A,N/A
E. coli,NHS acute trust,RBD, Dorset County Hospital,South West,Dorset STP,2019,7,Total cases,20,N/A,N/A
E. coli,NHS acute trust,RBK, Walsall Healthcare,West Midlands,The Black Country and West Birmingham STP,2019,7,Total cases,8,N/A,N/A
E. coli,NHS acute trust,RBL, Wirral University Teaching Hospital,North West,Cheshire and Merseyside STP,2019,7,Total cases,28,N/A,N/A
E. coli,NHS acute trust,RBN, St. Helens and Knowsley Hospitals,North West,Cheshire and Merseyside STP,2019,7,Total cases,40,N/A,N/A
E. coli,NHS acute trust,RBQ, Liverpool Heart & Chest Hospital,North West,Cheshire and Merseyside STP,2019,7,Total cases,3,N/A,N/A
E. coli,NHS acute trust,RBS, Alder Hey Children's,North West,Cheshire and Merseyside STP,2019,7,Total cases,1,N/A,N/A
E. coli,NHS acute trust,RBT, Mid Cheshire Hospitals,North West,Cheshire and Merseyside STP,2019,7,Total cases,20,N/A,N/A
E. coli,NHS acute trust,RBV, The Christie Hospital,North West,Greater Manchester Health & Social Care Partnership,2019,7,Total cases,5,N/A,N/A
E. coli,NHS acute trust,RBZ, Northern Devon Healthcare,South West,Devon STP,2019,7,Total cases,11,N/A,N/A
E. coli,NHS acute trust,RC9, Bedfordshire Hospitals NHS Foundation Trust,East of England,"Bedfordshire, Luton and Milton Keynes STP",2019,7,Total cases,32,N/A,N/A
E. coli,NHS acute trust,RCB, York Teaching Hospital,Yorkshire and Humber,"Humber, Coast and Vale STP",2019,7,Total cases,47,N/A,N/A
E. coli,NHS acute trust,RCD, Harrogate & District,Yorkshire and Humber,"Humber, Coast and Vale STP",2019,7,Total cases,7,N/A,N/A
E. coli,NHS acute trust,RCF, Airedale,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2019,7,Total cases,19,N/A,N/A
E. coli,NHS acute trust,RCU, Sheffield Children's,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2019,7,Total cases,1,N/A,N/A
E. coli,NHS acute trust,RCX, The Queen Elizabeth Hospital King's Lynn,East of England,Norfolk and Waveney Health & Care Partnership (STP),2019,7,Total cases,23,N/A,N/A
E. coli,NHS acute trust,RD1, Royal United Hospitals Bath,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",2019,7,Total cases,34,N/A,N/A
E. coli,NHS acute trust,RD8, Milton Keynes University Hospital,East of England,"Bedfordshire, Luton and Milton Keynes STP",2019,7,Total cases,20,N/A,N/A
E. coli,NHS acute trust,RDE, East Suffolk and North Essex,East of England,Suffolk and North East Essex STP,2019,7,Total cases,65,N/A,N/A
E. coli,NHS acute trust,RDU, Frimley Health,South East,Frimley Health & Care (STP),2019,7,Total cases,68,N/A,N/A
E. coli,NHS acute trust,REF, Royal Cornwall Hospitals,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),2019,7,Total cases,43,N/A,N/A
E. coli,NHS acute trust,REM, Liverpool University Hospitals NHS Foundation Trust,North West,Cheshire and Merseyside STP,2019,7,Total cases,54,N/A,N/A
E. coli,NHS acute trust,REN, The Clatterbridge Cancer Centre,North West,Cheshire and Merseyside STP,2019,7,Total cases,4,N/A,N/A
E. coli,NHS acute trust,REP, Liverpool Women's,North West,Cheshire and Merseyside STP,2019,7,Total cases,1,N/A,N/A
E. coli,NHS acute trust,RET, The Walton Centre,North West,Cheshire and Merseyside STP,2019,7,Total cases,2,N/A,N/A
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,East London Health & Care Partnership (STP),2019,7,Total cases,49,N/A,N/A
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2019,7,Total cases,11,N/A,N/A
E. coli,NHS acute trust,RFR, The Rotherham,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2019,7,Total cases,19,N/A,N/A
E. coli,NHS acute trust,RFS, Chesterfield Royal Hospital,East Midlands,Joined Up Care Derbyshire STP,2019,7,Total cases,24,N/A,N/A
E. coli,NHS acute trust,RGM, Royal Papworth Hospital,East of England,Cambridgeshire and Peterborough STP,2019,7,Total cases,0,N/A,N/A
E. coli,NHS acute trust,RGN, North West Anglia,East of England,Cambridgeshire and Peterborough STP,2019,7,Total cases,34,N/A,N/A
E. coli,NHS acute trust,RGP, James Paget University Hospitals,East of England,Norfolk and Waveney Health & Care Partnership (STP),2019,7,Total cases,13,N/A,N/A
E. coli,NHS acute trust,RGR, West Suffolk,East of England,Suffolk and North East Essex STP,2019,7,Total cases,28,N/A,N/A
E. coli,NHS acute trust,RGT, Cambridge University Hospitals,East of England,Cambridgeshire and Peterborough STP,2019,7,Total cases,37,N/A,N/A
E. coli,NHS acute trust,RH5, Somerset NHS Foundation Trust,South West,Somerset STP,2019,7,Total cases,44,N/A,N/A
E. coli,NHS acute trust,RH8, Royal Devon & Exeter,South West,Devon STP,2019,7,Total cases,26,N/A,N/A
E. coli,NHS acute trust,RHM, University Hospital Southampton,South East,Hampshire and the Isle of Wight STP,2019,7,Total cases,30,N/A,N/A
E. coli,NHS acute trust,RHQ, Sheffield Teaching Hospitals,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2019,7,Total cases,46,N/A,N/A
E. coli,NHS acute trust,RHU, Portsmouth Hospitals,South East,Hampshire and the Isle of Wight STP,2019,7,Total cases,31,N/A,N/A
E. coli,NHS acute trust,RHW, Royal Berkshire,South East,"Buckinghamshire, Oxfordshire and Berkshire West STP",2019,7,Total cases,28,N/A,N/A
E. coli,NHS acute trust,RJ1, Guy's & St. Thomas',London,Our Healthier South East London STP,2019,7,Total cases,24,N/A,N/A
E. coli,NHS acute trust,RJ2, Lewisham & Greenwich,London,Our Healthier South East London STP,2019,7,Total cases,41,N/A,N/A
E. coli,NHS acute trust,RJ6, Croydon Health Services,London,South West London Health & Care Partnership (STP),2019,7,Total cases,20,N/A,N/A
E. coli,NHS acute trust,RJ7, St. George's University Hospitals,London,South West London Health & Care Partnership (STP),2019,7,Total cases,21,N/A,N/A
E. coli,NHS acute trust,RJC, South Warwickshire,West Midlands,Coventry and Warwickshire STP,2019,7,Total cases,14,N/A,N/A
E. coli,NHS acute trust,RJE, University Hospitals of North Midlands,West Midlands,Staffordshire & Stoke on Trent STP,2019,7,Total cases,67,N/A,N/A
E. coli,NHS acute trust,RJL, Northern Lincolnshire & Goole,Yorkshire and Humber,"Humber, Coast and Vale STP",2019,7,Total cases,32,N/A,N/A
E. coli,NHS acute trust,RJN, East Cheshire,North West,Cheshire and Merseyside STP,2019,7,Total cases,17,N/A,N/A
E. coli,NHS acute trust,RJR, Countess of Chester Hospital,North West,Cheshire and Merseyside STP,2019,7,Total cases,24,N/A,N/A
E. coli,NHS acute trust,RJZ, King's College Hospital,London,Our Healthier South East London STP,2019,7,Total cases,42,N/A,N/A
E. coli,NHS acute trust,RK5, Sherwood Forest Hospitals,East Midlands,Nottingham and Nottinghamshire Health and Care STP,2019,7,Total cases,28,N/A,N/A
E. coli,NHS acute trust,RK9, University Hospitals Plymouth,South West,Devon STP,2019,7,Total cases,51,N/A,N/A
E. coli,NHS acute trust,RKB, University Hospitals Coventry & Warwickshire,West Midlands,Coventry and Warwickshire STP,2019,7,Total cases,28,N/A,N/A
E. coli,NHS acute trust,RKE, Whittington Health,London,North London Partners in Health & Care (STP),2019,7,Total cases,9,N/A,N/A
E. coli,NHS acute trust,RL1, The Robert Jones & Agnes Hunt Orthopaedic Hospital,West Midlands,Shropshire and Telford and Wrekin STP,2019,7,Total cases,1,N/A,N/A
E. coli,NHS acute trust,RL4, The Royal Wolverhampton,West Midlands,The Black Country and West Birmingham STP,2019,7,Total cases,23,N/A,N/A
E. coli,NHS acute trust,RLQ, Wye Valley,West Midlands,Herefordshire and Worcestershire STP,2019,7,Total cases,24,N/A,N/A
E. coli,NHS acute trust,RLT, George Eliot Hospital,West Midlands,Coventry and Warwickshire STP,2019,7,Total cases,19,N/A,N/A
E. coli,NHS acute trust,RM1, Norfolk & Norwich University Hospitals,East of England,Norfolk and Waveney Health & Care Partnership (STP),2019,7,Total cases,38,N/A,N/A
E. coli,NHS acute trust,RM3, Salford Royal,North West,Greater Manchester Health & Social Care Partnership,2019,7,Total cases,21,N/A,N/A
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,2019,7,Total cases,16,N/A,N/A
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,2019,7,Total cases,11,N/A,N/A
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",2019,7,Total cases,15,N/A,N/A
E. coli,NHS acute trust,RN5, Hampshire Hospitals,South East,Hampshire and the Isle of Wight STP,2019,7,Total cases,26,N/A,N/A
E. coli,NHS acute trust,RN7, Dartford & Gravesham,South East,Kent and Medway STP,2019,7,Total cases,35,N/A,N/A
E. coli,NHS acute trust,RNA, The Dudley Group,West Midlands,The Black Country and West Birmingham STP,2019,7,Total cases,28,N/A,N/A
E. coli,NHS acute trust,RNN, North Cumbria Integrated Care NHS Foundation Trust,North West,Cumbria and North East STP,2019,7,Total cases,30,N/A,N/A
E. coli,NHS acute trust,RNQ, Kettering General Hospital,East Midlands,Northamptonshire STP,2019,7,Total cases,21,N/A,N/A
E. coli,NHS acute trust,RNS, Northampton General Hospital,East Midlands,Northamptonshire STP,2019,7,Total cases,21,N/A,N/A
E. coli,NHS acute trust,RNZ, Salisbury,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",2019,7,Total cases,11,N/A,N/A
E. coli,NHS acute trust,RP4, Great Ormond Street Hospital for Children,London,North London Partners in Health & Care (STP),2019,7,Total cases,1,N/A,N/A
E. coli,NHS acute trust,RP5, Doncaster & Bassetlaw Hospitals,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2019,7,Total cases,35,N/A,N/A
E. coli,NHS acute trust,RPA, Medway,South East,Kent and Medway STP,2019,7,Total cases,26,N/A,N/A
E. coli,NHS acute trust,RPC, Queen Victoria Hospital,South East,Sussex Health and Care Partnership STP,2019,7,Total cases,0,N/A,N/A
E. coli,NHS acute trust,RPY, The Royal Marsden,London,North West London Health & Care Partnership (STP),2019,7,Total cases,7,N/A,N/A
E. coli,NHS acute trust,RQ3, Birmingham Women's and Children's,West Midlands,Birmingham and Solihull STP,2019,7,Total cases,2,N/A,N/A
E. coli,NHS acute trust,RQM, Chelsea & Westminster Hospital,London,North West London Health & Care Partnership (STP),2019,7,Total cases,34,N/A,N/A
E. coli,NHS acute trust,RQW, The Princess Alexandra Hospital,East of England,Hertfordshire and West Essex STP,2019,7,Total cases,15,N/A,N/A
E. coli,NHS acute trust,RQX, Homerton University Hospital,London,East London Health & Care Partnership (STP),2019,7,Total cases,15,N/A,N/A
E. coli,NHS acute trust,RR7, Gateshead Health,North East,Cumbria and North East STP,2019,7,Total cases,28,N/A,N/A
E. coli,NHS acute trust,RR8, Leeds Teaching Hospitals,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2019,7,Total cases,56,N/A,N/A
E. coli,NHS acute trust,RRF," Wrightington, Wigan & Leigh",North West,Greater Manchester Health & Social Care Partnership,2019,7,Total cases,7,N/A,N/A
E. coli,NHS acute trust,RRJ, The Royal Orthopaedic Hospital,West Midlands,Birmingham and Solihull STP,2019,7,Total cases,0,N/A,N/A
E. coli,NHS acute trust,RRK, University Hospitals Birmingham,West Midlands,Birmingham and Solihull STP,2019,7,Total cases,101,N/A,N/A
E. coli,NHS acute trust,RRV, University College London Hospitals,London,North London Partners in Health & Care (STP),2019,7,Total cases,31,N/A,N/A
E. coli,NHS acute trust,RTD, The Newcastle upon Tyne Hospitals,North East,Cumbria and North East STP,2019,7,Total cases,31,N/A,N/A
E. coli,NHS acute trust,RTE, Gloucestershire Hospitals,South West,Gloucestershire STP,2019,7,Total cases,14,N/A,N/A
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,Cumbria and North East STP,2019,7,Total cases,46,N/A,N/A
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,Joined Up Care Derbyshire STP,2019,7,Total cases,46,N/A,N/A
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,"Buckinghamshire, Oxfordshire and Berkshire West STP",2019,7,Total cases,51,N/A,N/A
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,Surrey Heartlands Health & Care Partnership (STP),2019,7,Total cases,30,N/A,N/A
