Collection,Organisation type,Organisation code,Organisation name,PHE Centre,STP,Region name,Year,Month,Metric,Figure,Data signed off,Data changed since last publication?
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2020,12,No information,0,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2021,3,Hospital-onset,3,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2020,6,Hospital-onset,4,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2021,1,Community-onset,13,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2020,6,No information,0,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2021,2,Hospital-onset,4,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2020,9,"Community-onset, healthcare associated",7,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2021,1,Total cases,15,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2021,2,"Community-onset, community associated",12,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2020,11,"Community-onset, healthcare associated",3,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2020,9,Community-onset,17,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2020,6,"Community-onset, community associated",11,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2020,5,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2021,3,Community-onset,22,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2020,8,Hospital-onset,5,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2020,6,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,South West,2020,9,No information,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,4,"Community-onset, community associated",19,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,11,Hospital-onset,4,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,10,Hospital-onset,14,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,8,"Community-onset, healthcare associated",7,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,11,"Community-onset, community associated",22,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,8,Hospital-onset,5,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,1,"Community-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,2,Unknown,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,7,No information,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,12,Community-onset,35,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,12,"Community-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,5,"Community-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,11,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,10,"Hospital-onset, healthcare associated",14,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,7,Unknown,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,2,"Community-onset, community associated",27,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,6,Community-onset,30,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,2,"Community-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,3,Total cases,43,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,10,"Community-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,6,"Community-onset, community associated",24,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,8,No information,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,12,No information,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,6,Hospital-onset,3,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,9,Unknown,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,7,"Community-onset, community associated",29,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,7,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,4,Hospital-onset,5,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,10,No information,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,3,No information,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,5,"Community-onset, community associated",23,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,7,"Community-onset, healthcare associated",1,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,2,No information,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,10,Community-onset,25,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,6,"Hospital-onset, healthcare associated",3,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,6,Unknown,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,10,Unknown,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,4,Community-onset,26,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,5,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,9,Community-onset,30,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,11,Unknown,1,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,2,Community-onset,31,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,3,"Community-onset, community associated",31,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,5,No information,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,4,Unknown,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,12,Unknown,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,4,Total cases,31,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,1,Hospital-onset,5,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,1,Community-onset,27,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,11,"Community-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,7,Total cases,35,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,5,Unknown,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,3,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,5,Hospital-onset,5,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,1,Total cases,32,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,2,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,5,Community-onset,25,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,12,Hospital-onset,6,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,6,No information,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,3,Community-onset,38,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,7,Community-onset,30,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,10,"Community-onset, community associated",21,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,12,Total cases,41,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,6,Total cases,33,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,8,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,8,Total cases,51,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,11,Community-onset,27,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,2,Total cases,35,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,10,Total cases,39,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,11,Total cases,31,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,12,"Hospital-onset, healthcare associated",6,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,4,No information,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,9,"Hospital-onset, healthcare associated",7,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,8,Community-onset,46,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,1,"Community-onset, community associated",22,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,7,Hospital-onset,5,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,4,"Community-onset, healthcare associated",7,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,11,No information,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,2,Hospital-onset,4,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,8,Unknown,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,1,No information,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,3,"Community-onset, healthcare associated",7,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,9,"Community-onset, healthcare associated",6,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,9,Total cases,37,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,1,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,9,Hospital-onset,7,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,9,No information,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,9,"Community-onset, community associated",24,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,8,"Community-onset, community associated",39,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,3,Unknown,0,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,4,"Hospital-onset, healthcare associated",5,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,5,Total cases,30,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,6,"Community-onset, healthcare associated",6,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,3,Hospital-onset,5,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2020,12,"Community-onset, community associated",33,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),South West,2021,1,Unknown,0,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,South West,2020,4,No information,0,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,South West,2020,10,"Community-onset, healthcare associated",9,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,South West,2020,12,"Community-onset, community associated",33,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,South West,2021,2,Unknown,0,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,South West,2020,10,Hospital-onset,4,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,South West,2021,1,"Hospital-onset, healthcare associated",4,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,South West,2021,1,"Community-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,South West,2020,9,Unknown,0,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,South West,2020,12,"Community-onset, healthcare associated",2,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,South West,2020,5,Unknown,0,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,South West,2021,2,No information,0,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,South West,2021,3,Hospital-onset,5,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,South West,2020,10,"Community-onset, community associated",26,N/A,N/A
