Collection,Organisation type,Organisation code,Organisation name,PHE Centre,STP,Region name,Year,Month,Metric,Figure,Data signed off,Data changed since last publication?
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,3,Total cases,38,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,10,No information,0,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,10,"Hospital-onset, healthcare associated",8,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,11,Community-onset,36,N/A,N/A
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,1,"Hospital-onset, healthcare associated",4,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,6,Unknown 3 months,0,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,10,Community-onset,25,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,4,Hospital-onset,5,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,10,"Community-onset, community associated",22,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,3,Unknown 3 months,0,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,8,"Hospital-onset, healthcare associated",5,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,4,Community-onset,41,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2020,12,"Community-onset, community associated",27,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,8,"Community-onset, community associated",41,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,2,Unknown 3 months,0,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,4,Unknown 3 months,0,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2020,12,"Community-onset, healthcare associated",11,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2020,11,"Community-onset, community associated",32,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,6,"Community-onset, healthcare associated",6,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,8,"Community-onset, healthcare associated",5,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,5,Total cases,42,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,9,Total cases,43,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,5,Community-onset,38,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,10,Unknown 3 months,0,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,5,No information,0,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,7,No information,0,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,4,"Community-onset, community associated",30,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,1,"Community-onset, healthcare associated",5,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,1,Total cases,26,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2020,12,Community-onset,38,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2020,12,No information,0,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,5,Hospital-onset,4,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2020,11,"Community-onset, healthcare associated",4,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,2,"Hospital-onset, healthcare associated",6,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,10,"Community-onset, healthcare associated",3,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,11,Total cases,42,N/A,N/A
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,3,"Community-onset, healthcare associated",12,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,11,Unknown 3 months,0,N/A,N/A
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,9,Hospital-onset,4,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,2,"Community-onset, community associated",29,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,7,Community-onset,41,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,10,Hospital-onset,8,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,2,Hospital-onset,6,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,5,Unknown 3 months,0,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,8,Total cases,51,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2020,11,Community-onset,36,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2020,11,Hospital-onset,6,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,9,"Community-onset, community associated",34,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,8,No information,0,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,8,Hospital-onset,5,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2020,11,Total cases,42,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,2,"Community-onset, healthcare associated",3,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,7,Total cases,43,N/A,No
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,Midlands,2021,1,No information,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,10,"Community-onset, community associated",46,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,6,No information,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,1,"Community-onset, community associated",52,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,10,No information,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,2,"Community-onset, community associated",33,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,3,No information,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,10,"Hospital-onset, healthcare associated",9,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2020,12,Unknown 3 months,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,9,No information,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,3,Community-onset,54,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,2,Unknown 3 months,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,4,Total cases,62,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,7,"Community-onset, healthcare associated",6,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2020,12,"Community-onset, healthcare associated",8,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,7,No information,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,9,"Hospital-onset, healthcare associated",7,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,4,"Community-onset, healthcare associated",10,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,7,"Community-onset, community associated",61,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,9,Community-onset,57,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,7,Total cases,80,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,8,Total cases,71,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2020,11,No information,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,9,Unknown 3 months,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,4,Community-onset,55,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2020,12,"Hospital-onset, healthcare associated",10,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,3,"Community-onset, healthcare associated",9,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,10,Unknown 3 months,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,2,"Hospital-onset, healthcare associated",13,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,1,Community-onset,65,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,6,Unknown 3 months,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,7,Hospital-onset,13,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,2,Total cases,55,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,3,Total cases,62,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,11,Community-onset,48,N/A,N/A
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,3,"Hospital-onset, healthcare associated",8,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,11,No information,0,N/A,N/A
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,1,Hospital-onset,6,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,7,Community-onset,67,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2020,12,Hospital-onset,10,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,2,"Community-onset, healthcare associated",9,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,11,Unknown 3 months,1,N/A,N/A
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,5,"Community-onset, community associated",57,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,2,No information,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,8,"Community-onset, community associated",51,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,4,"Community-onset, community associated",44,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2020,11,"Community-onset, healthcare associated",13,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,3,"Community-onset, community associated",45,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,8,"Community-onset, healthcare associated",10,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,1,"Hospital-onset, healthcare associated",6,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,8,"Hospital-onset, healthcare associated",10,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,6,"Community-onset, community associated",43,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,11,Hospital-onset,11,N/A,N/A
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,1,No information,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,1,Unknown 3 months,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,8,Unknown 3 months,0,N/A,No
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),East of England,2021,3,Unknown 3 months,0,N/A,No
